duration,rtt,proto,tag,rtag,pkt,oct,rpkt,roct,malicious
36.748,0.0,17,0,0,13,1586,0,0,True
35.768,0.0,17,0,0,18,2196,0,0,True
36.979,0.0,17,0,0,16,1952,0,0,True
33.069,0.0,17,0,0,13,1586,0,0,True
37.479,0.0,17,0,0,14,1708,0,0,True
30.815,0.0,17,0,0,11,1342,0,0,True
29.917,0.0,17,0,0,13,1586,0,0,True
34.951,0.0,17,0,0,16,1952,0,0,True
37.509,0.0,17,0,0,9,1098,0,0,True
37.867,0.0,17,0,0,13,1586,0,0,True
32.847,0.0,17,0,0,16,1952,0,0,True
35.222,0.0,17,0,0,11,1342,0,0,True
37.832,0.0,17,0,0,25,3050,0,0,True
37.035,0.0,17,0,0,17,2074,0,0,True
37.793,0.0,17,0,0,18,2196,0,0,True
36.046,0.0,17,0,0,22,2684,0,0,True
34.001,0.0,17,0,0,13,1586,0,0,True
31.29,0.0,17,0,0,6,732,0,0,True
36.926,0.0,17,0,0,16,1952,0,0,True
37.507,0.0,17,0,0,18,2196,0,0,True
37.35,0.0,17,0,0,19,2318,0,0,True
35.374,0.0,17,0,0,16,1952,0,0,True
36.643,0.0,17,0,0,17,2074,0,0,True
31.61,0.0,17,0,0,21,2562,0,0,True
37.284,0.0,17,0,0,19,2318,0,0,True
36.528,0.0,17,0,0,12,1464,0,0,True
35.37,21.441,17,0,0,15,1830,1,488,True
36.728,0.0,17,0,0,18,2196,0,0,True
36.529,0.0,17,0,0,19,2318,0,0,True
34.372,0.0,17,0,0,16,1952,0,0,True
36.82,0.0,17,0,0,13,1586,0,0,True
36.675,0.0,17,0,0,11,1342,0,0,True
34.899,0.0,17,0,0,9,1098,0,0,True
37.616,0.0,17,0,0,22,2684,0,0,True
37.631,0.0,17,0,0,14,1708,0,0,True
35.175,0.0,17,0,0,15,1830,0,0,True
35.725,0.0,17,0,0,12,1464,0,0,True
28.969,0.0,17,0,0,12,1464,0,0,True
35.397,0.0,17,0,0,17,2074,0,0,True
36.672,0.0,17,0,0,14,1708,0,0,True
36.427,0.0,17,0,0,14,1708,0,0,True
36.138,0.0,17,0,0,14,1708,0,0,True
33.282,0.0,17,0,0,11,1342,0,0,True
37.035,0.0,17,0,0,17,2074,0,0,True
32.492,0.0,17,0,0,16,1952,0,0,True
35.537,0.0,17,0,0,10,1220,0,0,True
37.78,0.0,17,0,0,18,2196,0,0,True
26.026,0.0,17,0,0,13,1586,0,0,True
37.836,0.0,17,0,0,14,1708,0,0,True
37.647,0.0,17,0,0,18,2196,0,0,True
36.874,0.0,17,0,0,16,1952,0,0,True
37.8,0.0,17,0,0,14,1708,0,0,True
33.883,0.0,17,0,0,16,1952,0,0,True
37.667,0.0,17,0,0,16,1952,0,0,True
35.867,0.0,17,0,0,15,1830,0,0,True
36.025,0.0,17,0,0,16,1952,0,0,True
35.75,0.0,17,0,0,14,1708,0,0,True
33.114,0.0,17,0,0,17,2074,0,0,True
37.027,0.0,17,0,0,27,3294,0,0,True
28.697,0.0,17,0,0,8,976,0,0,True
36.311,0.0,17,0,0,14,1708,0,0,True
35.684,0.0,17,0,0,10,1220,0,0,True
37.502,0.0,17,0,0,15,1830,0,0,True
37.068,0.0,17,0,0,12,1464,0,0,True
35.222,0.0,17,0,0,19,2318,0,0,True
37.503,0.0,17,0,0,19,2318,0,0,True
35.152,0.0,17,0,0,16,1952,0,0,True
35.587,0.0,17,0,0,15,1830,0,0,True
36.896,0.0,17,0,0,19,2318,0,0,True
33.211,0.0,17,0,0,26,3172,0,0,True
37.753,0.0,17,0,0,14,1708,0,0,True
37.648,0.0,17,0,0,13,1586,0,0,True
36.268,0.0,17,0,0,15,1830,0,0,True
37.266,0.0,17,0,0,14,1708,0,0,True
36.196,0.0,17,0,0,20,2440,0,0,True
33.975,0.0,17,0,0,11,1342,0,0,True
35.154,0.0,17,0,0,20,2440,0,0,True
37.253,0.0,17,0,0,13,1586,0,0,True
35.586,0.0,17,0,0,13,1586,0,0,True
36.697,0.0,17,0,0,16,1952,0,0,True
32.563,0.0,17,0,0,14,1708,0,0,True
37.856,0.0,17,0,0,21,2562,0,0,True
28.247,0.0,17,0,0,11,1342,0,0,True
35.121,0.0,17,0,0,11,1342,0,0,True
37.527,0.0,17,0,0,21,2562,0,0,True
36.134,0.0,17,0,0,21,2562,0,0,True
37.106,0.0,17,0,0,11,1342,0,0,True
35.97,0.0,17,0,0,16,1952,0,0,True
35.227,0.0,17,0,0,13,1586,0,0,True
34.433,0.0,17,0,0,7,854,0,0,True
37.495,0.0,17,0,0,13,1586,0,0,True
35.775,0.0,17,0,0,19,2318,0,0,True
37.282,0.0,17,0,0,22,2684,0,0,True
37.379,0.0,17,0,0,17,2074,0,0,True
37.071,0.0,17,0,0,20,2440,0,0,True
37.399,0.0,17,0,0,23,2806,0,0,True
37.674,0.0,17,0,0,16,1952,0,0,True
36.769,0.0,17,0,0,12,1464,0,0,True
35.66,0.0,17,0,0,13,1586,0,0,True
34.532,0.0,17,0,0,12,1464,0,0,True
37.823,0.0,17,0,0,15,1830,0,0,True
34.237,0.0,17,0,0,21,2562,0,0,True
35.283,0.0,17,0,0,19,2318,0,0,True
33.691,0.0,17,0,0,14,1708,0,0,True
37.042,0.0,17,0,0,10,1220,0,0,True
36.854,0.0,17,0,0,15,1830,0,0,True
30.842,0.0,17,0,0,15,1830,0,0,True
37.192,0.0,17,0,0,12,1464,0,0,True
37.225,0.0,17,0,0,15,1830,0,0,True
35.227,0.0,17,0,0,15,1830,0,0,True
37.745,0.0,17,0,0,22,2684,0,0,True
37.389,0.0,17,0,0,12,1464,0,0,True
35.448,0.0,17,0,0,12,1464,0,0,True
37.49,0.0,17,0,0,22,2684,0,0,True
34.162,0.0,17,0,0,14,1708,0,0,True
37.413,0.0,17,0,0,18,2196,0,0,True
37.567,0.0,17,0,0,15,1830,0,0,True
35.742,17.258,17,0,0,13,1586,1,504,True
35.052,0.0,17,0,0,17,2074,0,0,True
37.011,0.0,17,0,0,12,1464,0,0,True
36.747,0.0,17,0,0,15,1830,0,0,True
35.918,0.0,17,0,0,9,1098,0,0,True
37.771,0.0,17,0,0,15,1830,0,0,True
37.085,0.0,17,0,0,22,2684,0,0,True
33.076,0.0,17,0,0,17,2074,0,0,True
34.633,0.0,17,0,0,17,2074,0,0,True
34.787,0.0,17,0,0,16,1952,0,0,True
36.898,0.0,17,0,0,13,1586,0,0,True
36.182,0.0,17,0,0,15,1830,0,0,True
37.83,0.0,17,0,0,21,2562,0,0,True
36.48,0.0,17,0,0,22,2684,0,0,True
37.721,0.0,17,0,0,10,1220,0,0,True
30.502,0.0,17,0,0,14,1708,0,0,True
34.004,0.0,17,0,0,22,2684,0,0,True
35.519,0.0,17,0,0,17,2074,0,0,True
35.031,0.0,17,0,0,18,2196,0,0,True
37.213,0.0,17,0,0,21,2562,0,0,True
37.679,0.0,17,0,0,12,1464,0,0,True
36.307,0.0,17,0,0,14,1708,0,0,True
36.253,0.0,17,0,0,17,2074,0,0,True
37.062,0.0,17,0,0,19,2318,0,0,True
31.465,0.0,17,0,0,12,1464,0,0,True
36.364,0.0,17,0,0,17,2074,0,0,True
37.281,0.0,17,0,0,18,2196,0,0,True
37.422,0.0,17,0,0,16,1952,0,0,True
36.29,0.0,17,0,0,11,1342,0,0,True
35.675,0.0,17,0,0,11,1342,0,0,True
34.303,0.0,17,0,0,19,2318,0,0,True
37.77,0.0,17,0,0,19,2318,0,0,True
35.233,2.872,17,0,0,13,1586,1,424,True
29.407,0.0,17,0,0,7,854,0,0,True
30.689,0.0,17,0,0,15,1830,0,0,True
35.54,0.0,17,0,0,22,2684,0,0,True
31.208,0.0,17,0,0,10,1220,0,0,True
37.475,0.0,17,0,0,18,2196,0,0,True
34.471,0.0,17,0,0,14,1708,0,0,True
37.277,0.0,17,0,0,10,1220,0,0,True
34.284,0.0,17,0,0,15,1830,0,0,True
28.928,0.0,17,0,0,16,1952,0,0,True
35.815,0.0,17,0,0,17,2074,0,0,True
36.565,0.0,17,0,0,18,2196,0,0,True
37.771,0.0,17,0,0,15,1830,0,0,True
37.096,0.0,17,0,0,9,1098,0,0,True
36.208,0.0,17,0,0,21,2562,0,0,True
34.842,0.0,17,0,0,13,1586,0,0,True
36.226,0.0,17,0,0,13,1586,0,0,True
35.733,12.699,17,0,0,16,1952,1,504,True
31.413,0.0,17,0,0,18,2196,0,0,True
36.633,0.0,17,0,0,20,2440,0,0,True
36.507,0.0,17,0,0,16,1952,0,0,True
34.161,0.0,17,0,0,14,1708,0,0,True
36.792,0.0,17,0,0,15,1830,0,0,True
31.243,0.0,17,0,0,12,1464,0,0,True
36.936,0.0,17,0,0,20,2440,0,0,True
34.06,0.0,17,0,0,24,2928,0,0,True
32.644,0.0,17,0,0,15,1830,0,0,True
35.657,0.0,17,0,0,13,1586,0,0,True
35.834,0.0,17,0,0,17,2074,0,0,True
37.458,0.0,17,0,0,13,1586,0,0,True
36.514,0.0,17,0,0,17,2074,0,0,True
35.215,0.0,17,0,0,17,2074,0,0,True
36.747,0.0,17,0,0,17,2074,0,0,True
37.831,0.0,17,0,0,13,1586,0,0,True
33.947,0.0,17,0,0,13,1586,0,0,True
37.817,0.0,17,0,0,15,1830,0,0,True
26.815,0.0,17,0,0,7,854,0,0,True
35.108,0.0,17,0,0,13,1586,0,0,True
34.396,0.0,17,0,0,11,1342,0,0,True
35.417,0.0,17,0,0,14,1708,0,0,True
36.319,0.0,17,0,0,14,1708,0,0,True
37.489,0.0,17,0,0,25,3050,0,0,True
31.989,0.0,17,0,0,15,1830,0,0,True
35.822,0.0,17,0,0,19,2318,0,0,True
35.869,0.0,17,0,0,17,2074,0,0,True
37.769,0.0,17,0,0,22,2684,0,0,True
33.261,0.0,17,0,0,19,2318,0,0,True
37.818,0.0,17,0,0,24,2928,0,0,True
36.012,0.0,17,0,0,12,1464,0,0,True
36.625,0.0,17,0,0,11,1342,0,0,True
32.01,0.0,17,0,0,11,1342,0,0,True
36.061,0.0,17,0,0,14,1708,0,0,True
34.711,0.0,17,0,0,11,1342,0,0,True
33.505,0.0,17,0,0,13,1586,0,0,True
35.356,0.0,17,0,0,18,2196,0,0,True
35.119,0.0,17,0,0,14,1708,0,0,True
33.414,0.0,17,0,0,13,1586,0,0,True
37.182,0.0,17,0,0,12,1464,0,0,True
33.724,0.0,17,0,0,13,1586,0,0,True
35.55,0.0,17,0,0,21,2562,0,0,True
37.528,0.0,17,0,0,18,2196,0,0,True
35.158,0.0,17,0,0,16,1952,0,0,True
31.951,0.0,17,0,0,15,1830,0,0,True
34.211,0.0,17,0,0,13,1586,0,0,True
34.066,0.0,17,0,0,17,2074,0,0,True
27.994,0.0,17,0,0,10,1220,0,0,True
34.971,0.0,17,0,0,17,2074,0,0,True
36.804,0.0,17,0,0,9,1098,0,0,True
33.807,0.909,17,0,0,12,1464,1,476,True
34.656,0.0,17,0,0,9,1098,0,0,True
35.003,0.0,17,0,0,18,2196,0,0,True
34.498,0.0,17,0,0,16,1952,0,0,True
37.235,0.0,17,0,0,9,1098,0,0,True
37.752,0.0,17,0,0,15,1830,0,0,True
36.686,0.0,17,0,0,16,1952,0,0,True
33.011,0.0,17,0,0,22,2684,0,0,True
36.982,0.0,17,0,0,18,2196,0,0,True
37.462,0.0,17,0,0,15,1830,0,0,True
36.078,0.0,17,0,0,23,2806,0,0,True
34.788,0.0,17,0,0,15,1830,0,0,True
32.481,0.0,17,0,0,15,1830,0,0,True
36.727,0.0,17,0,0,14,1708,0,0,True
37.201,0.0,17,0,0,17,2074,0,0,True
34.001,0.0,17,0,0,13,1586,0,0,True
37.467,0.0,17,0,0,13,1586,0,0,True
35.965,0.0,17,0,0,15,1830,0,0,True
31.8,0.0,17,0,0,11,1342,0,0,True
33.508,0.0,17,0,0,11,1342,0,0,True
37.191,0.0,17,0,0,16,1952,0,0,True
37.836,0.0,17,0,0,15,1830,0,0,True
35.913,0.0,17,0,0,7,854,0,0,True
34.889,0.0,17,0,0,14,1708,0,0,True
35.167,0.0,17,0,0,20,2440,0,0,True
31.391,0.0,17,0,0,18,2196,0,0,True
35.507,0.0,17,0,0,14,1708,0,0,True
37.271,0.0,17,0,0,15,1830,0,0,True
36.993,0.0,17,0,0,12,1464,0,0,True
35.636,0.0,17,0,0,10,1220,0,0,True
37.534,0.0,17,0,0,18,2196,0,0,True
35.628,0.0,17,0,0,15,1830,0,0,True
28.54,0.0,17,0,0,11,1342,0,0,True
35.019,0.0,17,0,0,13,1586,0,0,True
33.313,0.0,17,0,0,7,854,0,0,True
34.194,0.0,17,0,0,18,2196,0,0,True
35.814,0.0,17,0,0,25,3050,0,0,True
33.103,0.0,17,0,0,14,1708,0,0,True
33.415,0.0,17,0,0,16,1952,0,0,True
36.241,0.0,17,0,0,18,2196,0,0,True
36.248,0.0,17,0,0,12,1464,0,0,True
30.895,0.0,17,0,0,13,1586,0,0,True
35.819,0.0,17,0,0,14,1708,0,0,True
35.897,0.0,17,0,0,16,1952,0,0,True
37.794,0.0,17,0,0,15,1830,0,0,True
33.73,0.0,17,0,0,12,1464,0,0,True
37.281,0.0,17,0,0,24,2928,0,0,True
32.584,0.0,17,0,0,9,1098,0,0,True
36.233,0.0,17,0,0,14,1708,0,0,True
35.531,0.0,17,0,0,16,1952,0,0,True
37.316,0.0,17,0,0,16,1952,0,0,True
36.286,0.0,17,0,0,10,1220,0,0,True
34.958,0.0,17,0,0,13,1586,0,0,True
35.2,0.0,17,0,0,20,2440,0,0,True
36.646,0.0,17,0,0,21,2562,0,0,True
27.292,0.0,17,0,0,13,1586,0,0,True
37.464,0.0,17,0,0,14,1708,0,0,True
33.355,0.0,17,0,0,13,1586,0,0,True
36.911,0.0,17,0,0,16,1952,0,0,True
36.865,0.0,17,0,0,19,2318,0,0,True
35.818,0.0,17,0,0,13,1586,0,0,True
34.524,0.0,17,0,0,21,2562,0,0,True
35.636,0.0,17,0,0,24,2928,0,0,True
34.427,0.0,17,0,0,19,2318,0,0,True
32.469,0.0,17,0,0,20,2440,0,0,True
36.694,0.0,17,0,0,19,2318,0,0,True
31.091,0.0,17,0,0,13,1586,0,0,True
30.74,0.0,17,0,0,13,1586,0,0,True
25.065,0.0,17,0,0,7,854,0,0,True
36.42,0.0,17,0,0,12,1464,0,0,True
36.783,0.0,17,0,0,15,1830,0,0,True
37.417,0.0,17,0,0,14,1708,0,0,True
27.043,0.0,17,0,0,12,1464,0,0,True
36.924,0.0,17,0,0,18,2196,0,0,True
37.846,0.0,17,0,0,9,1098,0,0,True
34.752,0.0,17,0,0,11,1342,0,0,True
36.406,0.0,17,0,0,18,2196,0,0,True
34.491,0.0,17,0,0,14,1708,0,0,True
35.791,0.0,17,0,0,13,1586,0,0,True
37.725,0.0,17,0,0,17,2074,0,0,True
37.437,0.0,17,0,0,22,2684,0,0,True
37.742,0.0,17,0,0,18,2196,0,0,True
30.46,0.0,17,0,0,17,2074,0,0,True
37.448,0.0,17,0,0,14,1708,0,0,True
35.259,0.0,17,0,0,18,2196,0,0,True
37.363,0.0,17,0,0,15,1830,0,0,True
30.988,0.0,17,0,0,12,1464,0,0,True
31.536,0.0,17,0,0,10,1220,0,0,True
34.439,0.0,17,0,0,16,1952,0,0,True
36.89,0.0,17,0,0,9,1098,0,0,True
37.639,0.0,17,0,0,13,1586,0,0,True
35.432,0.0,17,0,0,22,2684,0,0,True
37.139,0.0,17,0,0,13,1586,0,0,True
37.233,0.0,17,0,0,14,1708,0,0,True
35.708,0.0,17,0,0,14,1708,0,0,True
34.572,20.199,17,0,0,18,2196,1,504,True
35.529,0.0,17,0,0,19,2318,0,0,True
33.276,0.0,17,0,0,18,2196,0,0,True
32.255,0.0,17,0,0,15,1830,0,0,True
36.585,0.0,17,0,0,22,2684,0,0,True
30.543,0.0,17,0,0,11,1342,0,0,True
37.093,0.0,17,0,0,17,2074,0,0,True
36.869,0.0,17,0,0,17,2074,0,0,True
37.085,0.0,17,0,0,19,2318,0,0,True
36.361,0.0,17,0,0,10,1220,0,0,True
36.494,0.0,17,0,0,14,1708,0,0,True
36.214,0.0,17,0,0,22,2684,0,0,True
36.27,0.0,17,0,0,18,2196,0,0,True
32.882,0.0,17,0,0,20,2440,0,0,True
37.863,0.0,17,0,0,19,2318,0,0,True
37.646,0.0,17,0,0,21,2562,0,0,True
36.724,0.0,17,0,0,20,2440,0,0,True
37.341,0.0,17,0,0,18,2196,0,0,True
35.974,0.0,17,0,0,14,1708,0,0,True
35.578,0.0,17,0,0,9,1098,0,0,True
32.417,0.0,17,0,0,19,2318,0,0,True
36.828,0.0,17,0,0,18,2196,0,0,True
35.292,0.0,17,0,0,17,2074,0,0,True
35.996,0.0,17,0,0,20,2440,0,0,True
37.539,0.0,17,0,0,18,2196,0,0,True
36.3,0.0,17,0,0,15,1830,0,0,True
36.55,0.0,17,0,0,11,1342,0,0,True
36.331,0.0,17,0,0,17,2074,0,0,True
35.699,0.0,17,0,0,18,2196,0,0,True
32.142,0.0,17,0,0,17,2074,0,0,True
37.336,0.0,17,0,0,18,2196,0,0,True
33.581,0.0,17,0,0,11,1342,0,0,True
35.087,0.0,17,0,0,18,2196,0,0,True
37.608,0.0,17,0,0,21,2562,0,0,True
30.27,0.0,17,0,0,10,1220,0,0,True
36.653,0.0,17,0,0,14,1708,0,0,True
36.917,0.0,17,0,0,18,2196,0,0,True
37.513,0.0,17,0,0,17,2074,0,0,True
32.233,0.0,17,0,0,13,1586,0,0,True
35.714,0.0,17,0,0,12,1464,0,0,True
37.06,0.0,17,0,0,15,1830,0,0,True
33.102,0.0,17,0,0,11,1342,0,0,True
27.009,0.0,17,0,0,16,1952,0,0,True
37.711,0.0,17,0,0,15,1830,0,0,True
32.483,0.0,17,0,0,22,2684,0,0,True
30.796,0.0,17,0,0,17,2074,0,0,True
36.966,0.0,17,0,0,19,2318,0,0,True
37.181,0.0,17,0,0,15,1830,0,0,True
35.587,0.0,17,0,0,14,1708,0,0,True
34.2,0.0,17,0,0,18,2196,0,0,True
36.49,0.0,17,0,0,20,2440,0,0,True
37.162,0.0,17,0,0,24,2928,0,0,True
36.18,0.0,17,0,0,20,2440,0,0,True
37.057,0.0,17,0,0,13,1586,0,0,True
33.209,0.0,17,0,0,18,2196,0,0,True
37.426,0.0,17,0,0,17,2074,0,0,True
34.228,0.0,17,0,0,19,2318,0,0,True
36.505,0.0,17,0,0,13,1586,0,0,True
37.499,0.0,17,0,0,17,2074,0,0,True
37.774,0.0,17,0,0,17,2074,0,0,True
37.371,0.0,17,0,0,18,2196,0,0,True
37.366,0.0,17,0,0,12,1464,0,0,True
34.035,0.0,17,0,0,11,1342,0,0,True
28.947,0.0,17,0,0,16,1952,0,0,True
36.875,0.0,17,0,0,12,1464,0,0,True
32.447,0.0,17,0,0,13,1586,0,0,True
35.952,0.0,17,0,0,15,1830,0,0,True
37.166,0.0,17,0,0,16,1952,0,0,True
36.843,0.0,17,0,0,14,1708,0,0,True
33.524,0.0,17,0,0,8,976,0,0,True
37.675,0.0,17,0,0,11,1342,0,0,True
36.847,0.0,17,0,0,17,2074,0,0,True
37.904,0.0,17,0,0,14,1708,0,0,True
34.672,0.0,17,0,0,15,1830,0,0,True
36.246,0.0,17,0,0,18,2196,0,0,True
35.663,0.0,17,0,0,16,1952,0,0,True
37.152,0.0,17,0,0,20,2440,0,0,True
37.839,0.0,17,0,0,9,1098,0,0,True
35.524,0.0,17,0,0,14,1708,0,0,True
31.797,0.0,17,0,0,17,2074,0,0,True
31.855,0.0,17,0,0,11,1342,0,0,True
29.974,0.0,17,0,0,13,1586,0,0,True
37.825,0.0,17,0,0,20,2440,0,0,True
36.249,0.0,17,0,0,12,1464,0,0,True
36.588,0.0,17,0,0,21,2562,0,0,True
34.714,0.0,17,0,0,15,1830,0,0,True
37.801,0.0,17,0,0,19,2318,0,0,True
36.244,0.0,17,0,0,16,1952,0,0,True
34.226,0.0,17,0,0,13,1586,0,0,True
29.454,0.0,17,0,0,11,1342,0,0,True
37.384,0.0,17,0,0,17,2074,0,0,True
35.92,0.0,17,0,0,12,1464,0,0,True
36.0,0.0,17,0,0,14,1708,0,0,True
31.899,0.0,17,0,0,15,1830,0,0,True
37.703,0.0,17,0,0,8,976,0,0,True
36.021,0.0,17,0,0,15,1830,0,0,True
37.419,0.0,17,0,0,16,1952,0,0,True
36.993,0.0,17,0,0,16,1952,0,0,True
31.08,0.0,17,0,0,13,1586,0,0,True
35.727,0.0,17,0,0,14,1708,0,0,True
35.912,0.0,17,0,0,9,1098,0,0,True
37.301,0.0,17,0,0,18,2196,0,0,True
36.614,0.0,17,0,0,15,1830,0,0,True
33.822,0.0,17,0,0,14,1708,0,0,True
36.291,0.0,17,0,0,12,1464,0,0,True
37.057,0.0,17,0,0,18,2196,0,0,True
36.917,0.0,17,0,0,11,1342,0,0,True
35.747,0.0,17,0,0,13,1586,0,0,True
35.418,0.0,17,0,0,12,1464,0,0,True
34.8,0.0,17,0,0,17,2074,0,0,True
36.863,0.0,17,0,0,9,1098,0,0,True
35.371,0.0,17,0,0,9,1098,0,0,True
36.843,0.0,17,0,0,12,1464,0,0,True
35.329,0.0,17,0,0,16,1952,0,0,True
37.814,0.0,17,0,0,17,2074,0,0,True
36.602,0.0,17,0,0,18,2196,0,0,True
37.157,0.0,17,0,0,17,2074,0,0,True
28.811,0.0,17,0,0,10,1220,0,0,True
35.212,0.0,17,0,0,16,1952,0,0,True
31.132,0.0,17,0,0,18,2196,0,0,True
37.634,0.0,17,0,0,25,3050,0,0,True
31.9,0.0,17,0,0,16,1952,0,0,True
37.034,0.0,17,0,0,25,3050,0,0,True
36.895,0.0,17,0,0,19,2318,0,0,True
36.093,0.0,17,0,0,19,2318,0,0,True
37.599,0.0,17,0,0,20,2440,0,0,True
36.828,0.0,17,0,0,12,1464,0,0,True
34.525,0.0,17,0,0,19,2318,0,0,True
37.681,0.0,17,0,0,15,1830,0,0,True
33.726,0.0,17,0,0,8,976,0,0,True
37.59,0.0,17,0,0,16,1952,0,0,True
37.872,0.0,17,0,0,26,3172,0,0,True
37.078,0.0,17,0,0,16,1952,0,0,True
35.118,0.0,17,0,0,17,2074,0,0,True
36.9,0.0,17,0,0,14,1708,0,0,True
37.617,0.0,17,0,0,19,2318,0,0,True
36.463,0.0,17,0,0,13,1586,0,0,True
37.063,0.0,17,0,0,13,1586,0,0,True
36.671,0.0,17,0,0,22,2684,0,0,True
36.162,0.0,17,0,0,16,1952,0,0,True
36.484,0.0,17,0,0,16,1952,0,0,True
34.736,0.0,17,0,0,18,2196,0,0,True
37.546,0.0,17,0,0,14,1708,0,0,True
33.138,0.0,17,0,0,16,1952,0,0,True
37.776,0.0,17,0,0,15,1830,0,0,True
32.267,0.0,17,0,0,16,1952,0,0,True
34.323,0.0,17,0,0,20,2440,0,0,True
37.807,0.0,17,0,0,20,2440,0,0,True
35.292,0.0,17,0,0,13,1586,0,0,True
36.534,0.0,17,0,0,15,1830,0,0,True
37.068,0.0,17,0,0,14,1708,0,0,True
29.872,0.0,17,0,0,12,1464,0,0,True
24.719,0.0,17,0,0,16,1952,0,0,True
37.231,0.0,17,0,0,20,2440,0,0,True
30.111,0.0,17,0,0,10,1220,0,0,True
35.073,0.0,17,0,0,17,2074,0,0,True
37.489,0.0,17,0,0,21,2562,0,0,True
27.331,0.0,17,0,0,17,2074,0,0,True
36.168,0.0,17,0,0,16,1952,0,0,True
34.033,0.0,17,0,0,11,1342,0,0,True
37.863,0.0,17,0,0,15,1830,0,0,True
31.631,0.0,17,0,0,14,1708,0,0,True
37.467,0.0,17,0,0,14,1708,0,0,True
36.0,0.0,17,0,0,22,2684,0,0,True
34.573,0.0,17,0,0,17,2074,0,0,True
34.402,0.0,17,0,0,19,2318,0,0,True
37.732,0.0,17,0,0,18,2196,0,0,True
30.908,0.0,17,0,0,16,1952,0,0,True
34.001,0.0,17,0,0,14,1708,0,0,True
34.168,0.0,17,0,0,16,1952,0,0,True
37.056,0.0,17,0,0,11,1342,0,0,True
37.394,0.0,17,0,0,16,1952,0,0,True
37.745,0.0,17,0,0,14,1708,0,0,True
36.999,0.0,17,0,0,16,1952,0,0,True
36.948,0.0,17,0,0,20,2440,0,0,True
36.866,0.0,17,0,0,18,2196,0,0,True
34.872,0.0,17,0,0,9,1098,0,0,True
31.905,0.0,17,0,0,9,1098,0,0,True
36.217,0.0,17,0,0,15,1830,0,0,True
34.474,0.0,17,0,0,16,1952,0,0,True
37.238,0.0,17,0,0,18,2196,0,0,True
37.606,0.0,17,0,0,10,1220,0,0,True
37.025,0.0,17,0,0,17,2074,0,0,True
37.818,0.0,17,0,0,22,2684,0,0,True
29.227,0.0,17,0,0,16,1952,0,0,True
29.954,0.0,17,0,0,12,1464,0,0,True
35.052,0.0,17,0,0,21,2562,0,0,True
37.774,0.0,17,0,0,19,2318,0,0,True
33.666,0.0,17,0,0,12,1464,0,0,True
36.804,0.0,17,0,0,10,1220,0,0,True
35.832,0.0,17,0,0,22,2684,0,0,True
30.669,0.0,17,0,0,18,2196,0,0,True
36.318,0.0,17,0,0,17,2074,0,0,True
36.132,0.0,17,0,0,13,1586,0,0,True
36.656,0.0,17,0,0,17,2074,0,0,True
35.601,0.0,17,0,0,15,1830,0,0,True
37.915,0.0,17,0,0,20,2440,0,0,True
35.966,0.0,17,0,0,16,1952,0,0,True
36.919,0.0,17,0,0,17,2074,0,0,True
37.277,0.0,17,0,0,16,1952,0,0,True
26.94,0.0,17,0,0,11,1342,0,0,True
35.8,0.0,17,0,0,27,3294,0,0,True
37.597,0.0,17,0,0,16,1952,0,0,True
34.585,0.0,17,0,0,18,2196,0,0,True
37.874,0.0,17,0,0,28,3416,0,0,True
36.057,0.0,17,0,0,21,2562,0,0,True
37.242,0.0,17,0,0,25,3050,0,0,True
33.434,0.0,17,0,0,14,1708,0,0,True
32.258,0.0,17,0,0,16,1952,0,0,True
36.591,0.0,17,0,0,21,2562,0,0,True
37.349,0.0,17,0,0,12,1464,0,0,True
35.189,0.0,17,0,0,15,1830,0,0,True
37.575,0.0,17,0,0,20,2440,0,0,True
30.999,0.0,17,0,0,14,1708,0,0,True
36.902,0.0,17,0,0,15,1830,0,0,True
36.831,0.0,17,0,0,18,2196,0,0,True
36.717,0.0,17,0,0,16,1952,0,0,True
35.821,0.0,17,0,0,20,2440,0,0,True
37.669,10.661,17,0,0,20,2440,1,488,True
37.449,0.0,17,0,0,11,1342,0,0,True
35.138,0.0,17,0,0,15,1830,0,0,True
37.727,0.0,17,0,0,12,1464,0,0,True
36.342,0.0,17,0,0,15,1830,0,0,True
36.472,0.0,17,0,0,14,1708,0,0,True
36.365,0.0,17,0,0,13,1586,0,0,True
34.262,0.0,17,0,0,14,1708,0,0,True
34.362,0.0,17,0,0,12,1464,0,0,True
35.899,0.0,17,0,0,15,1830,0,0,True
35.054,0.0,17,0,0,19,2318,0,0,True
34.477,0.0,17,0,0,16,1952,0,0,True
34.686,0.0,17,0,0,16,1952,0,0,True
35.887,0.0,17,0,0,14,1708,0,0,True
37.712,0.0,17,0,0,21,2562,0,0,True
37.399,0.0,17,0,0,26,3172,0,0,True
36.798,0.0,17,0,0,16,1952,0,0,True
35.119,0.0,17,0,0,16,1952,0,0,True
37.584,0.0,17,0,0,19,2318,0,0,True
35.022,0.0,17,0,0,17,2074,0,0,True
34.454,0.0,17,0,0,8,976,0,0,True
37.398,0.0,17,0,0,15,1830,0,0,True
36.601,0.0,17,0,0,13,1586,0,0,True
37.712,0.0,17,0,0,25,3050,0,0,True
31.733,0.0,17,0,0,17,2074,0,0,True
32.267,0.0,17,0,0,16,1952,0,0,True
33.932,0.0,17,0,0,12,1464,0,0,True
32.759,0.0,17,0,0,19,2318,0,0,True
32.033,0.0,17,0,0,12,1464,0,0,True
